Unnamed: 0,Fecha,Lugar de,Unnamed: 3,Coordenada,Punto_Muestreo,Punto_Muestreo.1,%,ICA,ICOMI,ICOMO,ICOSUS,ICOpH,Punto_Muestreo.2,ICOTRO,R,Punto de muestreo,Géneros,PIELOU
100,2024-01-11,Carrizal,,"7.14939, -73.09734",Carrizal,Carrizal,96.19106669501019,84.04628547261902,68.8047556113613,70.86064012361254,78.25317148959734,6.927840287491662,Carrizal,70.59686056501013,0.5813201759648662,Carrizal,Pseudomonas,0.6293433662464327
101,2024-01-12,Carrizal,,"7.14640, -73.07687",Carrizal,Carrizal,86.75936075908635,81.37610005684255,66.24830475472697,78.41757768937948,70.1039358920198,8.48192763182832,Carrizal,65.17327571390614,0.7686191994387683,Carrizal,Bacillus,0.5519222190782469
102,2024-01-13,Carrizal,,"7.16908, -73.07928",Carrizal,Carrizal,98.15540500455,76.05745716112459,73.78801480341907,65.31985323897618,72.30852049195038,8.224847952047636,Carrizal,70.13192517250033,0.7243555556034362,Carrizal,Pseudomonas,0.8916928917138046
103,2024-01-14,Carrizal,,"7.13056, -73.08150",Carrizal,Carrizal,95.01683733189745,84.28462148503057,80.52816146701107,82.9315216730209,71.21305189310607,7.9587639084949116,Carrizal,71.05847161991203,0.9711208342350328,Carrizal,Pseudomonas,0.5458346292511398
104,2024-01-15,Carrizal,,"7.15254, -73.02884",Carrizal,Carrizal,92.98937548559799,84.16567408860774,70.82545947966723,81.118196183807,81.83764410415318,8.193960635941014,Carrizal,61.04518041576013,0.8049182378794388,Carrizal,Enterococcus,0.6687051683032311
105,2024-01-16,Carrizal,,"7.17361, -73.05291",Carrizal,Carrizal,85.86621649218648,78.79575591427064,80.23539091468079,74.41773625482935,71.85271438755164,6.9637093481071,Carrizal,79.09845401612048,0.9409320208184964,Carrizal,Bacillus,0.8072718070760596
106,2024-01-17,Carrizal,,"7.16220, -73.09229",Carrizal,Carrizal,99.48257639133382,68.67151924128696,65.38094286180232,69.79348708531249,91.61828934451373,6.9904748069932925,Carrizal,68.82701065753062,0.5340873485085976,Carrizal,E.coli,0.7351887110015067
107,2024-01-18,Carrizal,,"7.13462, -73.08055",Carrizal,Carrizal,98.00484822037191,79.59616843800022,70.88373413877301,79.52009205622228,77.25007504613616,7.8347173032607245,Carrizal,77.92991336042239,0.8642935895843499,Carrizal,Bacillus,0.7286893216147423
108,2024-01-19,Carrizal,,"7.12290, -73.08840",Carrizal,Carrizal,93.4444879273756,80.57172762857795,64.93247992618443,62.951609288204715,81.30187376360834,7.987244916809638,Carrizal,69.37010752650849,0.7885803110512535,Carrizal,Pseudomonas,0.5083515145945524
109,2024-01-20,Carrizal,,"7.16161, -73.11053",Carrizal,Carrizal,98.057093568676,79.10737974193135,72.22010337726773,68.28915296667613,81.6190321349534,7.509018643037371,Carrizal,79.74169795035743,0.7891826219003939,Carrizal,Pseudomonas,0.7475317150033436
110,2024-01-21,Carrizal,,"7.13496, -73.04928",Carrizal,Carrizal,98.42541468511358,74.20242316721077,73.80240254020403,78.95975845490894,69.15932306893792,8.259350854150352,Carrizal,83.65164260067371,0.8078281743782487,Carrizal,Enterococcus,0.5849961579010929
111,2024-01-22,Carrizal,,"7.13738, -73.09148",Carrizal,Carrizal,98.42722790454522,78.3684707458498,84.10229706961117,66.99559588305794,86.52506153842343,7.3304988364708565,Carrizal,61.598415452642854,0.6292620541881804,Carrizal,Enterococcus,0.7718346398344809
112,2024-01-23,Carrizal,,"7.12133, -73.06847",Carrizal,Carrizal,87.68257180535686,71.51362788999846,83.64883165550192,61.780062581341845,73.61511001921811,7.937715026431574,Carrizal,88.87862110756473,0.6925989038918334,Carrizal,Pseudomonas,0.6026106645724962
113,2024-01-24,Carrizal,,"7.20536, -73.08467",Carrizal,Carrizal,96.67311939817975,79.61259960234217,86.49018235201632,75.34301644513555,72.93463171434549,7.251431865040857,Carrizal,64.73014385688724,0.9236789219169453,Carrizal,Enterococcus,0.6089065587177639
114,2024-01-25,Carrizal,,"7.14543, -73.05315",Carrizal,Carrizal,93.80887089798664,82.07511510252806,66.57836654814315,80.99798529175519,71.83010240862211,7.689847052755272,Carrizal,72.98099072350321,0.686464906486586,Carrizal,E.coli,0.7495875288875862
115,2024-01-26,Carrizal,,"7.17417, -73.09633",Carrizal,Carrizal,94.9533608392689,66.49826482953678,73.38311559646024,80.67379807260191,86.00673259103311,6.968847515881362,Carrizal,64.35430797187524,0.7597896545290144,Carrizal,Pseudomonas,0.8358146728059059
116,2024-01-27,Carrizal,,"7.12753, -73.09112",Carrizal,Carrizal,96.88738495704327,88.85535941116166,69.15613478526618,73.8524596454289,77.9754014969311,7.072321763495019,Carrizal,65.49505612664908,0.7596054773346832,Carrizal,E.coli,0.7554350347201095
117,2024-01-28,Carrizal,,"7.14288, -73.08077",Carrizal,Carrizal,97.06292861573473,88.90828064660636,66.67663656505829,63.78283629552834,69.12334653601839,7.3281540571810115,Carrizal,80.96756684039396,0.8284706781734699,Carrizal,Bacillus,0.7566760726901234
118,2024-01-29,Carrizal,,"7.14814, -73.06272",Carrizal,Carrizal,93.35267593624557,70.5621128849438,75.66324651300917,66.33438445845434,70.54908391339781,7.7092664794315455,Carrizal,73.79249218136734,0.5554132946751056,Carrizal,E.coli,0.8599377557668347
119,2024-01-30,Carrizal,,"7.17573, -73.08513",Carrizal,Carrizal,86.19293247697172,89.47348682421315,76.64547668488422,74.56469812535718,84.206622907133,6.65934007745045,Carrizal,66.67578058329302,0.5336221588101075,Carrizal,Enterococcus,0.5110202109432223
120,2024-01-31,Carrizal,,"7.14906, -73.05205",Carrizal,Carrizal,96.01135547426031,70.88818324357263,79.3818436721762,80.68031184068113,88.20466941030593,7.961272675355073,Carrizal,62.61532043080317,0.9104789289142868,Carrizal,Pseudomonas,0.8405328878677947
121,2024-02-01,Carrizal,,"7.17543, -73.04950",Carrizal,Carrizal,96.819289846644,80.38478003417195,64.3034975441837,80.59881795982473,81.63843684921773,7.808500461480753,Carrizal,84.06680952124353,0.5510098713522019,Carrizal,Bacillus,0.8106772068833619
122,2024-02-02,Carrizal,,"7.12923, -73.07690",Carrizal,Carrizal,89.04387831955455,88.63685264454561,81.68058660592052,61.27773471829207,91.50260296514523,8.13257507527872,Carrizal,71.15613306720702,0.5557166185773763,Carrizal,Enterococcus,0.9341238283507307
123,2024-02-03,Carrizal,,"7.13527, -73.05850",Carrizal,Carrizal,95.24555755924484,82.43205491837583,87.45209070501238,81.87559469744663,85.31786863069165,7.8358997305484905,Carrizal,73.83908980898264,0.6148978289634541,Carrizal,Enterococcus,0.6932978344624157
124,2024-02-04,Carrizal,,"7.17751, -73.03979",Carrizal,Carrizal,94.14730307064282,82.65947539831929,75.67928030490225,81.24169524656682,83.13302206165753,7.909543906396636,Carrizal,64.18808987820967,0.8425843960526112,Carrizal,E.coli,0.8238655442337599
125,2024-02-05,Carrizal,,"7.09833, -73.07869",Carrizal,Carrizal,89.28625040483507,84.81079049051095,82.09794740628362,61.442157498745495,89.00440041955962,7.230977761082976,Carrizal,76.21057136992594,0.573897070718318,Carrizal,Bacillus,0.5229793094839473
126,2024-02-06,Carrizal,,"7.13526, -73.06138",Carrizal,Carrizal,85.89769556141562,80.09170653451781,64.63024430354704,68.02758951785125,71.21836168810673,6.606941920337697,Carrizal,65.41885817933348,0.6507929452748524,Carrizal,E.coli,0.5359543508979999
127,2024-02-07,Carrizal,,"7.09642, -73.05801",Carrizal,Carrizal,89.80770456471606,81.39755813956454,72.90372100539082,65.01496240350335,73.31312135531537,7.279933191691647,Carrizal,85.42801271348783,0.8556896769853983,Carrizal,Bacillus,0.6966562290071925
128,2024-02-08,Carrizal,,"7.13971, -73.06368",Carrizal,Carrizal,85.40455521098154,74.45510145875184,63.2910567206932,69.79537181473485,68.12536375068557,8.059336149031804,Carrizal,85.80985443562136,0.5605923434415618,Carrizal,E.coli,0.9180837015120813
129,2024-02-09,Carrizal,,"7.13844, -73.09440",Carrizal,Carrizal,88.91820395179089,85.36725426071324,85.08158091006345,74.36171117518343,80.10623256416042,7.3881929304505025,Carrizal,77.68177326637255,0.5353799697420446,Carrizal,Pseudomonas,0.7378913777312075
130,2024-02-10,Carrizal,,"7.15136, -73.04060",Carrizal,Carrizal,87.16871167204218,65.73901307792973,84.53806321662655,77.00099981709124,86.81584980463124,8.10910126476685,Carrizal,65.09839042188216,0.8306349500288699,Carrizal,E.coli,0.6076799061978901
131,2024-02-11,Carrizal,,"7.13082, -73.04156",Carrizal,Carrizal,95.5834208801731,73.31128607191967,65.20138346433178,64.86020848034613,77.30067617181629,8.467516087844311,Carrizal,68.50897397289378,0.7368724474263961,Carrizal,Enterococcus,0.8532036779852221
132,2024-02-12,Carrizal,,"7.13926, -73.06817",Carrizal,Carrizal,88.3159323051168,89.68728935098486,81.46776926292986,78.81324805051862,73.80879008566518,7.674064709554965,Carrizal,80.9535314319529,0.7618040191528566,Carrizal,E.coli,0.8370862540201045
133,2024-02-13,Carrizal,,"7.12483, -73.06187",Carrizal,Carrizal,93.40196405615347,87.1600360693846,71.83187966282553,65.42694840148393,67.21491851373632,7.952139507467967,Carrizal,86.55536791410725,0.5550263349973829,Carrizal,Enterococcus,0.6585412740834972
134,2024-02-14,Carrizal,,"7.14734, -73.06398",Carrizal,Carrizal,92.9563328826526,78.69291105279365,85.20017751792476,66.22954148509676,79.02239771295105,7.777710509270692,Carrizal,74.86251042222784,0.8417094148118704,Carrizal,Pseudomonas,0.5851098806600571
135,2024-02-15,Carrizal,,"7.14684, -73.04991",Carrizal,Carrizal,92.10791724073248,89.55230133719766,66.46312537403752,72.87054921228952,69.72665431025753,7.272742647814655,Carrizal,72.3071956612025,0.5539673132934051,Carrizal,Bacillus,0.5674245834046743
136,2024-02-16,Carrizal,,"7.16038, -73.10356",Carrizal,Carrizal,90.39936844138947,75.15505592405871,86.29335198111393,77.90868503423502,89.55453265227044,6.691584277356825,Carrizal,76.58571001345553,0.9117084671196536,Carrizal,Pseudomonas,0.6529253243780732
137,2024-02-17,Carrizal,,"7.15788, -73.07782",Carrizal,Carrizal,95.38568849850225,88.6954932701905,80.28504559302428,74.95764403544364,72.06596857251243,7.216740608689295,Carrizal,82.86076594969089,0.6018993482391126,Carrizal,E.coli,0.7169197724793483
138,2024-02-18,Carrizal,,"7.16270, -73.05157",Carrizal,Carrizal,85.31170217683132,78.92643368087403,72.24248409749578,74.99457081422044,80.59337373947302,6.658342081999351,Carrizal,69.54290423965907,0.646112299608645,Carrizal,E.coli,0.6526235689458751
139,2024-02-19,Carrizal,,"7.16275, -73.05713",Carrizal,Carrizal,94.38126220324529,72.31141753966696,78.56609986441453,82.58119566858268,85.32684592117837,7.169243264411868,Carrizal,66.6082612804094,0.8567251863794704,Carrizal,Bacillus,0.9338430305667007
140,2024-02-20,Carrizal,,"7.13343, -73.09021",Carrizal,Carrizal,95.95534002333902,69.41669385701881,80.37059864683157,72.78201411085234,72.87409293361854,7.755940888017724,Carrizal,80.14376016960313,0.5152011101844427,Carrizal,Enterococcus,0.5824387159016119
141,2024-02-21,Carrizal,,"7.18845, -73.10041",Carrizal,Carrizal,95.01565262641164,69.07742917173529,67.02540672872354,60.545684641894994,77.44867953268765,7.45037883863881,Carrizal,80.87715835195843,0.6533794257867416,Carrizal,Bacillus,0.8188239937181317
142,2024-02-22,Carrizal,,"7.17058, -73.08364",Carrizal,Carrizal,99.36242856031085,67.47187573384167,68.94276664713297,81.81235967291192,87.44021607943417,6.563944338708042,Carrizal,61.46175029359826,0.521926518333323,Carrizal,Pseudomonas,0.6621954737011023
143,2024-02-23,Carrizal,,"7.15255, -73.05377",Carrizal,Carrizal,89.55935783739686,74.61202010103365,83.18098108797427,66.72335307359306,79.47593330946421,7.5465431462723,Carrizal,80.56297982785352,0.7229399936997498,Carrizal,Pseudomonas,0.5363746002275165
144,2024-02-24,Carrizal,,"7.15737, -73.05928",Carrizal,Carrizal,95.22150643148197,75.72979807017504,82.55723544332365,69.1469820303634,73.79505891229354,7.161768418261552,Carrizal,61.6240937484517,0.7505949306214436,Carrizal,Enterococcus,0.6813061675712015
145,2024-02-25,Carrizal,,"7.17633, -73.06666",Carrizal,Carrizal,89.65004229834092,73.42196031590593,84.3892382056991,59.70113235136287,73.92033643275796,8.499124082858728,Carrizal,61.308650660762204,0.9878918596544087,Carrizal,Enterococcus,0.5830049345471326
146,2024-02-26,Carrizal,,"7.14459, -73.08044",Carrizal,Carrizal,95.9893821882005,79.25837012919303,81.05650310840208,79.01922953084441,90.43913170155434,8.478825104656218,Carrizal,85.32597649230799,0.9112420741560634,Carrizal,Enterococcus,0.7358281113230557
147,2024-02-27,Carrizal,,"7.18307, -73.04740",Carrizal,Carrizal,92.1948423187126,82.66234370665325,66.26393537627828,68.54541514183033,86.16571977973724,8.277768763126543,Carrizal,79.80150945590938,0.8251857745209417,Carrizal,E.coli,0.9218057336527524
148,2024-02-28,Carrizal,,"7.12871, -73.07481",Carrizal,Carrizal,89.31473708855583,72.80995466868485,67.3056735355296,80.11399684646092,70.26722029925838,8.048009945942422,Carrizal,70.06690946722202,0.8172841789253383,Carrizal,Enterococcus,0.9109941526286274
149,2024-02-29,Carrizal,,"7.15077, -73.10331",Carrizal,Carrizal,92.23406814811317,72.98678552765807,70.07978872053688,77.95622708237572,73.60708184530543,7.515512620779721,Carrizal,80.9872752257252,0.5268008539840426,Carrizal,Enterococcus,0.5576412435499076
150,2024-03-01,Carrizal,,"7.13753, -73.09442",Carrizal,Carrizal,98.05442699652062,72.61387042526418,84.80843805436088,82.49240499589811,80.54422216742948,8.307586227105913,Carrizal,89.23781582557396,0.7262489557242044,Carrizal,Enterococcus,0.9046358473579263
151,2024-03-02,Carrizal,,"7.15638, -73.06137",Carrizal,Carrizal,88.17065233281741,80.49143369749562,86.2897305164892,60.646832205434904,88.01425666251632,8.351174622407546,Carrizal,71.25365219811684,0.7432332477182226,Carrizal,Pseudomonas,0.7886011185148072
152,2024-03-03,Carrizal,,"7.12176, -73.03924",Carrizal,Carrizal,91.72228018719996,67.12901678604854,83.09654560542188,76.65766450316816,68.33269775844347,6.731897682062347,Carrizal,86.31035111485167,0.8756775651833915,Carrizal,Pseudomonas,0.9359900368405554
153,2024-03-04,Carrizal,,"7.12645, -73.07775",Carrizal,Carrizal,94.51463403823817,68.69317809662371,79.54135307129593,59.40249647758146,73.05307352922428,6.668139052597825,Carrizal,69.70435918285887,0.8642038229310056,Carrizal,Enterococcus,0.8043189957508357
154,2024-03-05,Carrizal,,"7.16936, -73.05453",Carrizal,Carrizal,89.48839909094687,67.97135654431851,84.04470035366772,69.40506820284669,67.43354436482436,7.525520769793486,Carrizal,64.37932981420238,0.7855413641913296,Carrizal,E.coli,0.5451768114111555
155,2024-03-06,Carrizal,,"7.16847, -73.04758",Carrizal,Carrizal,96.89677942303923,75.14963495521457,71.76453060921715,60.15192557511448,72.43048432838825,7.386166328547972,Carrizal,73.1127423272574,0.954279151756871,Carrizal,Pseudomonas,0.5902997122186153
156,2024-03-07,Carrizal,,"7.17489, -73.06775",Carrizal,Carrizal,90.25363182335843,74.61864650926367,66.52648386774526,72.24467578138817,79.42073850728633,8.26574091603797,Carrizal,75.0863150554826,0.7029557637984425,Carrizal,Pseudomonas,0.8607126907015396
157,2024-03-08,Carrizal,,"7.13880, -73.09472",Carrizal,Carrizal,94.72283882109636,80.40439484535918,70.88659802496537,66.64358191250645,82.42141175536456,6.999504404880264,Carrizal,74.55172721541382,0.6074319301790675,Carrizal,Enterococcus,0.750084971803727
158,2024-03-09,Carrizal,,"7.14084, -73.07703",Carrizal,Carrizal,86.810973858897,68.24291176703744,85.76219476259386,80.60841695576492,88.64206184836019,7.411346019057716,Carrizal,60.53238345246337,0.9612676537763118,Carrizal,E.coli,0.6141014740623479
159,2024-03-10,Carrizal,,"7.16077, -73.07658",Carrizal,Carrizal,94.85304498415911,88.50436731520861,78.88337166528608,77.90994889402162,80.03734727606728,7.776177291192406,Carrizal,66.08157690175983,0.8487750107527325,Carrizal,Enterococcus,0.5883037259299645
160,2024-03-11,Carrizal,,"7.16016, -73.08272",Carrizal,Carrizal,89.09239799635502,75.59501639433364,85.77420975874722,71.53974627563797,79.19316789924595,6.605920284731905,Carrizal,73.46924150794337,0.6457730568789507,Carrizal,Enterococcus,0.5211149682756934
161,2024-03-12,Carrizal,,"7.15406, -73.07488",Carrizal,Carrizal,87.23105011604741,85.94379415880874,83.94592382311059,75.17582115110505,71.59230428876396,8.249402585202528,Carrizal,82.72608378237297,0.8969565371766548,Carrizal,Enterococcus,0.8487931692388959
162,2024-03-13,Carrizal,,"7.16946, -73.05672",Carrizal,Carrizal,92.10885896134818,77.48333975286357,73.37923012523551,78.26341143609332,85.4408429973203,8.056315503244756,Carrizal,66.24291793102729,0.9374292253280074,Carrizal,E.coli,0.8142261898732344
163,2024-03-14,Carrizal,,"7.20462, -73.06034",Carrizal,Carrizal,98.72593135281576,80.85280074241443,63.98139156696205,72.81675896669398,91.0194198280914,7.637829751100853,Carrizal,74.54426213734467,0.7308282263050416,Carrizal,E.coli,0.7097027605502197
164,2024-03-15,Carrizal,,"7.12533, -73.08736",Carrizal,Carrizal,85.80021354295438,75.8752657455871,70.0999529618847,73.4588656397705,90.42199537293084,7.838349592984416,Carrizal,64.13576760815235,0.583861132761472,Carrizal,Enterococcus,0.6707361461107024
165,2024-03-16,Carrizal,,"7.14015, -73.05976",Carrizal,Carrizal,90.66637237751468,80.41790750957678,83.66201837210278,80.65759824494874,91.4978975262128,8.04599665152818,Carrizal,62.56005770573946,0.5509848548134328,Carrizal,Pseudomonas,0.7904645958116551
166,2024-03-17,Carrizal,,"7.13838, -73.04930",Carrizal,Carrizal,91.22680690652456,70.76063216824873,80.2709291674984,61.954094457484445,80.49693640268676,8.130932607845166,Carrizal,81.15328733068345,0.713146388182732,Carrizal,Pseudomonas,0.8878487055565116
167,2024-03-18,Carrizal,,"7.16073, -73.07131",Carrizal,Carrizal,88.31691312739267,89.28862165416713,67.09023995275943,65.75547518278545,70.34521759780382,6.984600747594533,Carrizal,60.003695207372566,0.6213666092819892,Carrizal,Pseudomonas,0.5062240975158321
168,2024-03-19,Carrizal,,"7.14880, -73.10091",Carrizal,Carrizal,97.87852255549687,84.77872459535764,69.12467054664599,77.671435206161,89.47707557964016,7.076796012029539,Carrizal,83.86948411632687,0.7227922725470469,Carrizal,Enterococcus,0.7420968906444102
169,2024-03-20,Carrizal,,"7.14450, -73.07121",Carrizal,Carrizal,99.5934396211757,68.22938289402842,64.32737665618028,77.49016304043282,89.37254584649749,6.942900491560785,Carrizal,70.23594150434718,0.7909066866929976,Carrizal,Enterococcus,0.6844302514339405
170,2024-03-21,Carrizal,,"7.16517, -73.05886",Carrizal,Carrizal,88.83575081438461,84.0549046592305,81.16998624711634,72.86932162376156,85.56220170906673,7.2416491040829865,Carrizal,77.93380662072488,0.5847963419121163,Carrizal,Enterococcus,0.6719961917685756
171,2024-03-22,Carrizal,,"7.13985, -73.11753",Carrizal,Carrizal,92.06518787201021,90.59976493625413,74.84587176801169,74.36709134682583,78.2372861837254,7.4356149553342945,Carrizal,61.49828905780334,0.5859308372345992,Carrizal,E.coli,0.513220723760633
172,2024-03-23,Carrizal,,"7.16260, -73.05106",Carrizal,Carrizal,96.56799106390139,80.45563218907687,82.94479119232,64.14442168304983,91.30652601731654,7.436871439259365,Carrizal,87.66256063563148,0.6899765192798857,Carrizal,Enterococcus,0.5627512500628857
173,2024-03-24,Carrizal,,"7.18082, -73.05905",Carrizal,Carrizal,89.08814497334055,75.91381990645345,70.27556013179884,66.60916148677744,85.91468643560178,7.1663413684211665,Carrizal,69.64378699705648,0.550075303884753,Carrizal,E.coli,0.9057829098092944
174,2024-03-25,Carrizal,,"7.14318, -73.06011",Carrizal,Carrizal,94.6626515462626,71.43972213805239,88.16180265723627,79.38914529379645,69.55938928178664,6.9561747830757445,Carrizal,64.63416371614557,0.5420692596519492,Carrizal,Enterococcus,0.7208166871133423
175,2024-03-26,Carrizal,,"7.17058, -73.07645",Carrizal,Carrizal,88.30591491464722,90.70252478025579,65.44150754683658,77.49878705452649,75.29718106063144,7.634276121131519,Carrizal,74.24956643122022,0.5149775727016959,Carrizal,E.coli,0.9042682858823086
176,2024-03-27,Carrizal,,"7.19534, -73.01867",Carrizal,Carrizal,85.64890738450691,75.40678519866891,81.97838946694463,61.56849437195604,79.78899030964045,6.978030944889508,Carrizal,62.498431755446624,0.5372658738958318,Carrizal,Bacillus,0.8884726434859979
177,2024-03-28,Carrizal,,"7.15213, -73.06604",Carrizal,Carrizal,97.487887849841,93.74098739689965,75.9175287666665,64.81306684631437,91.2000944871714,7.336636779517315,Carrizal,81.32090254837142,0.7662283932998353,Carrizal,E.coli,0.9132842779377052
178,2024-03-29,Carrizal,,"7.14831, -73.05769",Carrizal,Carrizal,93.99371423310808,77.48082948290408,73.83407468654973,66.95912126609969,79.00855738715958,8.029563298113082,Carrizal,80.55102422405602,0.9564023167008895,Carrizal,E.coli,0.7371814704781914
179,2024-03-30,Carrizal,,"7.14268, -73.09443",Carrizal,Carrizal,97.33958471643858,87.24056411433327,72.8453741324956,72.83284443442126,80.3065998824897,6.767615600039562,Carrizal,76.99971405412585,0.7242466681351383,Carrizal,Enterococcus,0.5876478786177818
180,2024-01-01,Arnania,,"7.16414, -73.06056",Arnania,Arnania,98.91867023351583,78.21000327306899,75.49749885628502,62.723418526345625,79.79076202400519,8.48128438222255,Arnania,75.6192548408789,0.5134325477003177,Arnania,Enterococcus,0.894121310335033
181,2024-01-02,Arnania,,"7.09671, -73.10000",Arnania,Arnania,96.86893200770798,82.7708376026193,70.60793733044619,76.28620971739421,83.96072273197211,7.6951224587761,Arnania,64.19861189182224,0.7795996653430435,Arnania,E.coli,0.9017463995154871
182,2024-01-03,Arnania,,"7.10224, -73.09836",Arnania,Arnania,92.44319632484805,78.99826869496592,83.36211399429675,65.55295791354592,70.26476506899218,7.0443282574962724,Arnania,72.63126582232462,0.673269724539128,Arnania,E.coli,0.816937849073797
183,2024-01-04,Arnania,,"7.18146, -73.07115",Arnania,Arnania,92.0687087668264,70.52742608582486,78.05825877843138,66.67841733645832,77.48668437089022,7.628768561544804,Arnania,88.53743230835275,0.7343379836986699,Arnania,Bacillus,0.5104972267627035
184,2024-01-05,Arnania,,"7.15034, -73.04148",Arnania,Arnania,88.13402874845293,75.32379597958473,87.17105692956446,68.33665325787918,83.45248451874491,7.0837874824961045,Arnania,71.58387623730829,0.5216959036738578,Arnania,E.coli,0.7833553864763104
185,2024-01-06,Arnania,,"7.15045, -73.05476",Arnania,Arnania,95.57855270404791,76.5777352100707,72.41909077226182,66.47974892235064,72.69028321438427,7.186058195569225,Arnania,63.168601371502746,0.9848109096264075,Arnania,E.coli,0.8081119806025321
186,2024-01-07,Arnania,,"7.15106, -73.05981",Arnania,Arnania,87.83915975412125,94.58846753643292,87.51815381078475,72.4889503600979,75.1654283290153,7.254400577462782,Arnania,84.05783493642794,0.8097014977449404,Arnania,E.coli,0.7634209275487506
187,2024-01-08,Arnania,,"7.12369, -73.05807",Arnania,Arnania,85.17587333912724,86.2332960914578,66.7664223275735,79.56448405025819,76.6290526042925,7.649525897457531,Arnania,79.22239143947348,0.5661862277176735,Arnania,Pseudomonas,0.5546489300000935
188,2024-01-09,Arnania,,"7.15724, -73.07792",Arnania,Arnania,89.82455575804853,75.81446745927366,79.41302499032524,71.84154124328121,95.10125976844918,7.826777090056307,Arnania,76.46936984684044,0.7787447725242086,Arnania,Bacillus,0.5554336622546462
189,2024-01-10,Arnania,,"7.12720, -73.05560",Arnania,Arnania,92.89197028598757,82.79020132791308,78.84470894263974,67.97854533955127,91.33015062028379,6.570550982732686,Arnania,69.53700337961104,0.9812509316925279,Arnania,E.coli,0.6059968711556939
190,2024-01-11,Arnania,,"7.15297, -73.09495",Arnania,Arnania,97.9337781352443,95.89022689320434,83.7017867955932,63.337344586322004,73.56569158385112,8.203475624182651,Arnania,85.75973388580911,0.7557731780997742,Arnania,E.coli,0.537903151806828
191,2024-01-12,Arnania,,"7.14334, -73.07717",Arnania,Arnania,94.00215006422063,86.91021412688855,66.86172258708957,80.19163346322124,90.1141059199157,7.849904259729281,Arnania,80.66490722029089,0.5607208718100132,Arnania,Enterococcus,0.5294688633481338
192,2024-01-13,Arnania,,"7.13560, -73.07308",Arnania,Arnania,96.40516599359194,88.67279203173167,88.79737378093623,72.56893888984527,72.90075234578687,8.229290991473988,Arnania,69.43803748238372,0.5773866316432124,Arnania,E.coli,0.5815806713215966
193,2024-01-14,Arnania,,"7.12349, -73.07269",Arnania,Arnania,90.22838986942733,95.39925883471425,75.9245835212085,77.74204397400312,92.869323907099,7.531243440793675,Arnania,86.34238164310526,0.6790556003121879,Arnania,Enterococcus,0.5006910378607237
194,2024-01-15,Arnania,,"7.17108, -73.05717",Arnania,Arnania,85.07134007980105,85.26390103326607,84.44919869481622,74.46966868104228,79.99138128973235,6.868270479425696,Arnania,63.421095704087534,0.8795401472726401,Arnania,Enterococcus,0.633487557934838
195,2024-01-16,Arnania,,"7.15198, -73.05557",Arnania,Arnania,98.24786986685407,86.35154664878822,76.06231930470413,63.74329302818394,95.99372554084853,7.054871217292871,Arnania,83.17660123422709,0.7938690743119607,Arnania,Pseudomonas,0.8546803632042672
196,2024-01-17,Arnania,,"7.14655, -73.08048",Arnania,Arnania,97.86480585922882,76.18369681200139,73.95270711849439,82.72906981398738,76.35890357497196,7.041261975230318,Arnania,69.23530376313774,0.6446049562933098,Arnania,E.coli,0.6375656202909298
197,2024-01-18,Arnania,,"7.19211, -73.06456",Arnania,Arnania,85.94713766781601,78.64981522782224,84.63453851743121,71.5728127809596,75.80716533874907,7.706343368744409,Arnania,83.8915313659424,0.7764193965455801,Arnania,Enterococcus,0.8208815801397604
198,2024-01-19,Arnania,,"7.12250, -73.05092",Arnania,Arnania,99.74412487162158,94.25943946952086,75.53499802325146,65.87151265939951,96.40475700056679,7.697346688096541,Arnania,82.95130174813879,0.5694151788454693,Arnania,Bacillus,0.8102617998316515
199,2024-01-20,Arnania,,"7.13784, -73.03815",Arnania,Arnania,99.45777443275877,76.90426598944089,68.67605594367572,83.2849272914024,76.72444937653155,7.138561819132564,Arnania,75.01417717042165,0.5378709822768322,Arnania,Bacillus,0.5717038079362912
200,2024-01-21,Arnania,,"7.13611, -73.07870",Arnania,Arnania,99.67214478429082,90.18952243412485,87.77755669889774,76.69573341692494,80.19680151510825,6.9362161767506505,Arnania,69.52256499945739,0.9588295659861417,Arnania,E.coli,0.6448208612363338
201,2024-01-22,Arnania,,"7.14481, -73.07038",Arnania,Arnania,98.44147275907753,96.08101482515141,67.40885597994733,78.29689910839818,90.39674399872867,7.701342725852103,Arnania,78.54935507706658,0.996373129327206,Arnania,Pseudomonas,0.7415352905895869
202,2024-01-23,Arnania,,"7.17897, -73.06660",Arnania,Arnania,98.84117864390261,89.66009925054938,74.55107602285567,62.18492030493446,93.5943072956298,8.20662532182482,Arnania,66.2284040321212,0.7815914061317523,Arnania,Bacillus,0.8803530106740471
203,2024-01-24,Arnania,,"7.16710, -73.08359",Arnania,Arnania,87.33599786703402,87.37059570689014,74.04084830726218,66.10570007850158,84.19060530169467,7.797551438894505,Arnania,83.20755151030313,0.8642943287142871,Arnania,E.coli,0.7417197918210083
204,2024-01-25,Arnania,,"7.13916, -73.07947",Arnania,Arnania,96.2840949193916,79.72808414704994,74.83985949385672,78.09064251195298,74.7012319883267,7.015097914324019,Arnania,73.25903142512195,0.5100828226269086,Arnania,Pseudomonas,0.8054810913960613
