Fecha,Captacion,Parametro,Valor,Unidad,Fuente,Pagina_PDF
2024-02-14,Carrizal,ICOpH,7.777710509270692,Índice,CSV_2024,
2024-02-14,Carrizal,ICOTRO,74.86251042222784,Índice,CSV_2024,
2024-02-15,Carrizal,ICA,89.55230133719766,Índice,CSV_2024,
2024-02-15,Carrizal,ICOMI,66.46312537403752,Índice,CSV_2024,
2024-02-15,Carrizal,ICOMO,72.87054921228952,Índice,CSV_2024,
2024-02-15,Carrizal,ICOSUS,69.72665431025753,Índice,CSV_2024,
2024-02-15,Carrizal,ICOpH,7.272742647814655,Índice,CSV_2024,
2024-02-15,Carrizal,ICOTRO,72.3071956612025,Índice,CSV_2024,
2024-02-16,Carrizal,ICA,75.15505592405871,Índice,CSV_2024,
2024-02-16,Carrizal,ICOMI,86.29335198111393,Índice,CSV_2024,
2024-02-16,Carrizal,ICOMO,77.90868503423502,Índice,CSV_2024,
2024-02-16,Carrizal,ICOSUS,89.55453265227044,Índice,CSV_2024,
2024-02-16,Carrizal,ICOpH,6.691584277356825,Índice,CSV_2024,
2024-02-16,Carrizal,ICOTRO,76.58571001345553,Índice,CSV_2024,
2024-02-17,Carrizal,ICA,88.6954932701905,Índice,CSV_2024,
2024-02-17,Carrizal,ICOMI,80.28504559302428,Índice,CSV_2024,
2024-02-17,Carrizal,ICOMO,74.95764403544364,Índice,CSV_2024,
2024-02-17,Carrizal,ICOSUS,72.06596857251243,Índice,CSV_2024,
2024-02-17,Carrizal,ICOpH,7.216740608689295,Índice,CSV_2024,
2024-02-17,Carrizal,ICOTRO,82.86076594969089,Índice,CSV_2024,
2024-02-18,Carrizal,ICA,78.92643368087403,Índice,CSV_2024,
2024-02-18,Carrizal,ICOMI,72.24248409749578,Índice,CSV_2024,
2024-02-18,Carrizal,ICOMO,74.99457081422044,Índice,CSV_2024,
2024-02-18,Carrizal,ICOSUS,80.59337373947302,Índice,CSV_2024,
2024-02-18,Carrizal,ICOpH,6.658342081999351,Índice,CSV_2024,
2024-02-18,Carrizal,ICOTRO,69.54290423965907,Índice,CSV_2024,
2024-02-19,Carrizal,ICA,72.31141753966696,Índice,CSV_2024,
2024-02-19,Carrizal,ICOMI,78.56609986441453,Índice,CSV_2024,
2024-02-19,Carrizal,ICOMO,82.58119566858268,Índice,CSV_2024,
2024-02-19,Carrizal,ICOSUS,85.32684592117837,Índice,CSV_2024,
2024-02-19,Carrizal,ICOpH,7.169243264411868,Índice,CSV_2024,
2024-02-19,Carrizal,ICOTRO,66.6082612804094,Índice,CSV_2024,
2024-02-20,Carrizal,ICA,69.41669385701881,Índice,CSV_2024,
2024-02-20,Carrizal,ICOMI,80.37059864683157,Índice,CSV_2024,
2024-02-20,Carrizal,ICOMO,72.78201411085234,Índice,CSV_2024,
2024-02-20,Carrizal,ICOSUS,72.87409293361854,Índice,CSV_2024,
2024-02-20,Carrizal,ICOpH,7.755940888017724,Índice,CSV_2024,
2024-02-20,Carrizal,ICOTRO,80.14376016960313,Índice,CSV_2024,
2024-02-21,Carrizal,ICA,69.07742917173529,Índice,CSV_2024,
2024-02-21,Carrizal,ICOMI,67.02540672872354,Índice,CSV_2024,
2024-02-21,Carrizal,ICOMO,60.545684641894994,Índice,CSV_2024,
2024-02-21,Carrizal,ICOSUS,77.44867953268765,Índice,CSV_2024,
2024-02-21,Carrizal,ICOpH,7.45037883863881,Índice,CSV_2024,
2024-02-21,Carrizal,ICOTRO,80.87715835195843,Índice,CSV_2024,
2024-02-22,Carrizal,ICA,67.47187573384167,Índice,CSV_2024,
2024-02-22,Carrizal,ICOMI,68.94276664713297,Índice,CSV_2024,
2024-02-22,Carrizal,ICOMO,81.81235967291192,Índice,CSV_2024,
2024-02-22,Carrizal,ICOSUS,87.44021607943417,Índice,CSV_2024,
2024-02-22,Carrizal,ICOpH,6.563944338708042,Índice,CSV_2024,
2024-02-22,Carrizal,ICOTRO,61.46175029359826,Índice,CSV_2024,
2024-02-23,Carrizal,ICA,74.61202010103365,Índice,CSV_2024,
2024-02-23,Carrizal,ICOMI,83.18098108797427,Índice,CSV_2024,
2024-02-23,Carrizal,ICOMO,66.72335307359306,Índice,CSV_2024,
2024-02-23,Carrizal,ICOSUS,79.47593330946421,Índice,CSV_2024,
2024-02-23,Carrizal,ICOpH,7.5465431462723,Índice,CSV_2024,
2024-02-23,Carrizal,ICOTRO,80.56297982785352,Índice,CSV_2024,
2024-02-24,Carrizal,ICA,75.72979807017504,Índice,CSV_2024,
2024-02-24,Carrizal,ICOMI,82.55723544332365,Índice,CSV_2024,
2024-02-24,Carrizal,ICOMO,69.1469820303634,Índice,CSV_2024,
2024-02-24,Carrizal,ICOSUS,73.79505891229354,Índice,CSV_2024,
2024-02-24,Carrizal,ICOpH,7.161768418261552,Índice,CSV_2024,
2024-02-24,Carrizal,ICOTRO,61.6240937484517,Índice,CSV_2024,
2024-02-25,Carrizal,ICA,73.42196031590593,Índice,CSV_2024,
2024-02-25,Carrizal,ICOMI,84.3892382056991,Índice,CSV_2024,
2024-02-25,Carrizal,ICOMO,59.70113235136287,Índice,CSV_2024,
2024-02-25,Carrizal,ICOSUS,73.92033643275796,Índice,CSV_2024,
2024-02-25,Carrizal,ICOpH,8.499124082858728,Índice,CSV_2024,
2024-02-25,Carrizal,ICOTRO,61.30865066076221,Índice,CSV_2024,
2024-02-26,Carrizal,ICA,79.25837012919303,Índice,CSV_2024,
2024-02-26,Carrizal,ICOMI,81.05650310840208,Índice,CSV_2024,
2024-02-26,Carrizal,ICOMO,79.01922953084441,Índice,CSV_2024,
2024-02-26,Carrizal,ICOSUS,90.43913170155434,Índice,CSV_2024,
2024-02-26,Carrizal,ICOpH,8.478825104656218,Índice,CSV_2024,
2024-02-26,Carrizal,ICOTRO,85.32597649230799,Índice,CSV_2024,
2024-02-27,Carrizal,ICA,82.66234370665325,Índice,CSV_2024,
2024-02-27,Carrizal,ICOMI,66.26393537627828,Índice,CSV_2024,
2024-02-27,Carrizal,ICOMO,68.54541514183033,Índice,CSV_2024,
2024-02-27,Carrizal,ICOSUS,86.16571977973724,Índice,CSV_2024,
2024-02-27,Carrizal,ICOpH,8.277768763126543,Índice,CSV_2024,
2024-02-27,Carrizal,ICOTRO,79.80150945590938,Índice,CSV_2024,
2024-02-28,Carrizal,ICA,72.80995466868485,Índice,CSV_2024,
2024-02-28,Carrizal,ICOMI,67.3056735355296,Índice,CSV_2024,
2024-02-28,Carrizal,ICOMO,80.11399684646092,Índice,CSV_2024,
2024-02-28,Carrizal,ICOSUS,70.26722029925838,Índice,CSV_2024,
2024-02-28,Carrizal,ICOpH,8.048009945942422,Índice,CSV_2024,
2024-02-28,Carrizal,ICOTRO,70.06690946722202,Índice,CSV_2024,
2024-02-29,Carrizal,ICA,72.98678552765807,Índice,CSV_2024,
2024-02-29,Carrizal,ICOMI,70.07978872053688,Índice,CSV_2024,
2024-02-29,Carrizal,ICOMO,77.95622708237572,Índice,CSV_2024,
2024-02-29,Carrizal,ICOSUS,73.60708184530543,Índice,CSV_2024,
2024-02-29,Carrizal,ICOpH,7.515512620779721,Índice,CSV_2024,
2024-02-29,Carrizal,ICOTRO,80.9872752257252,Índice,CSV_2024,
2024-03-01,Carrizal,ICA,72.61387042526418,Índice,CSV_2024,
2024-03-01,Carrizal,ICOMI,84.80843805436088,Índice,CSV_2024,
2024-03-01,Carrizal,ICOMO,82.49240499589811,Índice,CSV_2024,
2024-03-01,Carrizal,ICOSUS,80.54422216742948,Índice,CSV_2024,
2024-03-01,Carrizal,ICOpH,8.307586227105913,Índice,CSV_2024,
2024-03-01,Carrizal,ICOTRO,89.23781582557396,Índice,CSV_2024,
2024-03-02,Carrizal,ICA,80.49143369749562,Índice,CSV_2024,
2024-03-02,Carrizal,ICOMI,86.2897305164892,Índice,CSV_2024,
2024-03-02,Carrizal,ICOMO,60.6468322054349,Índice,CSV_2024,
2024-03-02,Carrizal,ICOSUS,88.01425666251632,Índice,CSV_2024,
2024-03-02,Carrizal,ICOpH,8.351174622407546,Índice,CSV_2024,
2024-03-02,Carrizal,ICOTRO,71.25365219811684,Índice,CSV_2024,
2024-03-03,Carrizal,ICA,67.12901678604854,Índice,CSV_2024,
2024-03-03,Carrizal,ICOMI,83.09654560542188,Índice,CSV_2024,
2024-03-03,Carrizal,ICOMO,76.65766450316816,Índice,CSV_2024,
2024-03-03,Carrizal,ICOSUS,68.33269775844347,Índice,CSV_2024,
2024-03-03,Carrizal,ICOpH,6.731897682062347,Índice,CSV_2024,
2024-03-03,Carrizal,ICOTRO,86.31035111485167,Índice,CSV_2024,
2024-03-04,Carrizal,ICA,68.69317809662371,Índice,CSV_2024,
2024-03-04,Carrizal,ICOMI,79.54135307129593,Índice,CSV_2024,
2024-03-04,Carrizal,ICOMO,59.40249647758146,Índice,CSV_2024,
2024-03-04,Carrizal,ICOSUS,73.05307352922428,Índice,CSV_2024,
2024-03-04,Carrizal,ICOpH,6.668139052597825,Índice,CSV_2024,
2024-03-04,Carrizal,ICOTRO,69.70435918285887,Índice,CSV_2024,
2024-03-05,Carrizal,ICA,67.97135654431851,Índice,CSV_2024,
2024-03-05,Carrizal,ICOMI,84.04470035366772,Índice,CSV_2024,
2024-03-05,Carrizal,ICOMO,69.40506820284669,Índice,CSV_2024,
2024-03-05,Carrizal,ICOSUS,67.43354436482436,Índice,CSV_2024,
2024-03-05,Carrizal,ICOpH,7.525520769793486,Índice,CSV_2024,
2024-03-05,Carrizal,ICOTRO,64.37932981420238,Índice,CSV_2024,
2024-03-06,Carrizal,ICA,75.14963495521457,Índice,CSV_2024,
2024-03-06,Carrizal,ICOMI,71.76453060921715,Índice,CSV_2024,
2024-03-06,Carrizal,ICOMO,60.15192557511448,Índice,CSV_2024,
2024-03-06,Carrizal,ICOSUS,72.43048432838825,Índice,CSV_2024,
2024-03-06,Carrizal,ICOpH,7.386166328547972,Índice,CSV_2024,
2024-03-06,Carrizal,ICOTRO,73.1127423272574,Índice,CSV_2024,
2024-03-07,Carrizal,ICA,74.61864650926367,Índice,CSV_2024,
2024-03-07,Carrizal,ICOMI,66.52648386774526,Índice,CSV_2024,
2024-03-07,Carrizal,ICOMO,72.24467578138817,Índice,CSV_2024,
2024-03-07,Carrizal,ICOSUS,79.42073850728633,Índice,CSV_2024,
2024-03-07,Carrizal,ICOpH,8.26574091603797,Índice,CSV_2024,
2024-03-07,Carrizal,ICOTRO,75.0863150554826,Índice,CSV_2024,
2024-03-08,Carrizal,ICA,80.40439484535918,Índice,CSV_2024,
2024-03-08,Carrizal,ICOMI,70.88659802496537,Índice,CSV_2024,
2024-03-08,Carrizal,ICOMO,66.64358191250645,Índice,CSV_2024,
2024-03-08,Carrizal,ICOSUS,82.42141175536456,Índice,CSV_2024,
2024-03-08,Carrizal,ICOpH,6.999504404880264,Índice,CSV_2024,
2024-03-08,Carrizal,ICOTRO,74.55172721541382,Índice,CSV_2024,
2024-03-09,Carrizal,ICA,68.24291176703744,Índice,CSV_2024,
2024-03-09,Carrizal,ICOMI,85.76219476259386,Índice,CSV_2024,
2024-03-09,Carrizal,ICOMO,80.60841695576492,Índice,CSV_2024,
2024-03-09,Carrizal,ICOSUS,88.64206184836019,Índice,CSV_2024,
2024-03-09,Carrizal,ICOpH,7.411346019057716,Índice,CSV_2024,
2024-03-09,Carrizal,ICOTRO,60.53238345246337,Índice,CSV_2024,
2024-03-10,Carrizal,ICA,88.50436731520861,Índice,CSV_2024,
2024-03-10,Carrizal,ICOMI,78.88337166528608,Índice,CSV_2024,
2024-03-10,Carrizal,ICOMO,77.90994889402162,Índice,CSV_2024,
2024-03-10,Carrizal,ICOSUS,80.03734727606728,Índice,CSV_2024,
2024-03-10,Carrizal,ICOpH,7.776177291192406,Índice,CSV_2024,
2024-03-10,Carrizal,ICOTRO,66.08157690175983,Índice,CSV_2024,
2024-03-11,Carrizal,ICA,75.59501639433364,Índice,CSV_2024,
2024-03-11,Carrizal,ICOMI,85.77420975874722,Índice,CSV_2024,
2024-03-11,Carrizal,ICOMO,71.53974627563797,Índice,CSV_2024,
2024-03-11,Carrizal,ICOSUS,79.19316789924595,Índice,CSV_2024,
2024-03-11,Carrizal,ICOpH,6.605920284731905,Índice,CSV_2024,
2024-03-11,Carrizal,ICOTRO,73.46924150794337,Índice,CSV_2024,
2024-03-12,Carrizal,ICA,85.94379415880874,Índice,CSV_2024,
2024-03-12,Carrizal,ICOMI,83.94592382311059,Índice,CSV_2024,
2024-03-12,Carrizal,ICOMO,75.17582115110505,Índice,CSV_2024,
2024-03-12,Carrizal,ICOSUS,71.59230428876396,Índice,CSV_2024,
2024-03-12,Carrizal,ICOpH,8.249402585202528,Índice,CSV_2024,
2024-03-12,Carrizal,ICOTRO,82.72608378237297,Índice,CSV_2024,
2024-03-13,Carrizal,ICA,77.48333975286357,Índice,CSV_2024,
2024-03-13,Carrizal,ICOMI,73.37923012523551,Índice,CSV_2024,
2024-03-13,Carrizal,ICOMO,78.26341143609332,Índice,CSV_2024,
2024-03-13,Carrizal,ICOSUS,85.4408429973203,Índice,CSV_2024,
2024-03-13,Carrizal,ICOpH,8.056315503244756,Índice,CSV_2024,
2024-03-13,Carrizal,ICOTRO,66.24291793102729,Índice,CSV_2024,
2024-03-14,Carrizal,ICA,80.85280074241443,Índice,CSV_2024,
2024-03-14,Carrizal,ICOMI,63.98139156696205,Índice,CSV_2024,
2024-03-14,Carrizal,ICOMO,72.81675896669398,Índice,CSV_2024,
2024-03-14,Carrizal,ICOSUS,91.0194198280914,Índice,CSV_2024,
2024-03-14,Carrizal,ICOpH,7.637829751100853,Índice,CSV_2024,
2024-03-14,Carrizal,ICOTRO,74.54426213734467,Índice,CSV_2024,
2024-03-15,Carrizal,ICA,75.8752657455871,Índice,CSV_2024,
2024-03-15,Carrizal,ICOMI,70.0999529618847,Índice,CSV_2024,
2024-03-15,Carrizal,ICOMO,73.4588656397705,Índice,CSV_2024,
2024-03-15,Carrizal,ICOSUS,90.42199537293084,Índice,CSV_2024,
2024-03-15,Carrizal,ICOpH,7.838349592984416,Índice,CSV_2024,
2024-03-15,Carrizal,ICOTRO,64.13576760815235,Índice,CSV_2024,
2024-03-16,Carrizal,ICA,80.41790750957678,Índice,CSV_2024,
2024-03-16,Carrizal,ICOMI,83.66201837210278,Índice,CSV_2024,
2024-03-16,Carrizal,ICOMO,80.65759824494874,Índice,CSV_2024,
2024-03-16,Carrizal,ICOSUS,91.4978975262128,Índice,CSV_2024,
2024-03-16,Carrizal,ICOpH,8.04599665152818,Índice,CSV_2024,
2024-03-16,Carrizal,ICOTRO,62.56005770573946,Índice,CSV_2024,
2024-03-17,Carrizal,ICA,70.76063216824873,Índice,CSV_2024,
2024-03-17,Carrizal,ICOMI,80.2709291674984,Índice,CSV_2024,
2024-03-17,Carrizal,ICOMO,61.954094457484445,Índice,CSV_2024,
2024-03-17,Carrizal,ICOSUS,80.49693640268676,Índice,CSV_2024,
2024-03-17,Carrizal,ICOpH,8.130932607845166,Índice,CSV_2024,
2024-03-17,Carrizal,ICOTRO,81.15328733068345,Índice,CSV_2024,
2024-03-18,Carrizal,ICA,89.28862165416713,Índice,CSV_2024,
2024-03-18,Carrizal,ICOMI,67.09023995275943,Índice,CSV_2024,
2024-03-18,Carrizal,ICOMO,65.75547518278545,Índice,CSV_2024,
2024-03-18,Carrizal,ICOSUS,70.34521759780382,Índice,CSV_2024,
2024-03-18,Carrizal,ICOpH,6.984600747594533,Índice,CSV_2024,
2024-03-18,Carrizal,ICOTRO,60.003695207372566,Índice,CSV_2024,
2024-03-19,Carrizal,ICA,84.77872459535764,Índice,CSV_2024,
2024-03-19,Carrizal,ICOMI,69.12467054664599,Índice,CSV_2024,
2024-03-19,Carrizal,ICOMO,77.671435206161,Índice,CSV_2024,
2024-03-19,Carrizal,ICOSUS,89.47707557964016,Índice,CSV_2024,
2024-03-19,Carrizal,ICOpH,7.076796012029539,Índice,CSV_2024,
2024-03-19,Carrizal,ICOTRO,83.86948411632687,Índice,CSV_2024,
2024-03-20,Carrizal,ICA,68.22938289402842,Índice,CSV_2024,
2024-03-20,Carrizal,ICOMI,64.32737665618028,Índice,CSV_2024,
2024-03-20,Carrizal,ICOMO,77.49016304043282,Índice,CSV_2024,
2024-03-20,Carrizal,ICOSUS,89.37254584649749,Índice,CSV_2024,
2024-03-20,Carrizal,ICOpH,6.942900491560785,Índice,CSV_2024,
2024-03-20,Carrizal,ICOTRO,70.23594150434718,Índice,CSV_2024,
2024-03-21,Carrizal,ICA,84.0549046592305,Índice,CSV_2024,
2024-03-21,Carrizal,ICOMI,81.16998624711634,Índice,CSV_2024,
2024-03-21,Carrizal,ICOMO,72.86932162376156,Índice,CSV_2024,
2024-03-21,Carrizal,ICOSUS,85.56220170906673,Índice,CSV_2024,
2024-03-21,Carrizal,ICOpH,7.241649104082986,Índice,CSV_2024,
2024-03-21,Carrizal,ICOTRO,77.93380662072488,Índice,CSV_2024,
2024-03-22,Carrizal,ICA,90.59976493625412,Índice,CSV_2024,
2024-03-22,Carrizal,ICOMI,74.84587176801169,Índice,CSV_2024,
2024-03-22,Carrizal,ICOMO,74.36709134682583,Índice,CSV_2024,
2024-03-22,Carrizal,ICOSUS,78.2372861837254,Índice,CSV_2024,
2024-03-22,Carrizal,ICOpH,7.4356149553342945,Índice,CSV_2024,
2024-03-22,Carrizal,ICOTRO,61.49828905780334,Índice,CSV_2024,
2024-03-23,Carrizal,ICA,80.45563218907687,Índice,CSV_2024,
2024-03-23,Carrizal,ICOMI,82.94479119232,Índice,CSV_2024,
2024-03-23,Carrizal,ICOMO,64.14442168304983,Índice,CSV_2024,
2024-03-23,Carrizal,ICOSUS,91.30652601731654,Índice,CSV_2024,
2024-03-23,Carrizal,ICOpH,7.436871439259365,Índice,CSV_2024,
2024-03-23,Carrizal,ICOTRO,87.66256063563148,Índice,CSV_2024,
2024-03-24,Carrizal,ICA,75.91381990645345,Índice,CSV_2024,
2024-03-24,Carrizal,ICOMI,70.27556013179884,Índice,CSV_2024,
2024-03-24,Carrizal,ICOMO,66.60916148677744,Índice,CSV_2024,
2024-03-24,Carrizal,ICOSUS,85.91468643560178,Índice,CSV_2024,
2024-03-24,Carrizal,ICOpH,7.166341368421167,Índice,CSV_2024,
2024-03-24,Carrizal,ICOTRO,69.64378699705648,Índice,CSV_2024,
2024-03-25,Carrizal,ICA,71.43972213805239,Índice,CSV_2024,
2024-03-25,Carrizal,ICOMI,88.16180265723627,Índice,CSV_2024,
2024-03-25,Carrizal,ICOMO,79.38914529379645,Índice,CSV_2024,
2024-03-25,Carrizal,ICOSUS,69.55938928178664,Índice,CSV_2024,
2024-03-25,Carrizal,ICOpH,6.9561747830757445,Índice,CSV_2024,
2024-03-25,Carrizal,ICOTRO,64.63416371614557,Índice,CSV_2024,
2024-03-26,Carrizal,ICA,90.7025247802558,Índice,CSV_2024,
2024-03-26,Carrizal,ICOMI,65.44150754683658,Índice,CSV_2024,
2024-03-26,Carrizal,ICOMO,77.49878705452649,Índice,CSV_2024,
2024-03-26,Carrizal,ICOSUS,75.29718106063144,Índice,CSV_2024,
2024-03-26,Carrizal,ICOpH,7.634276121131519,Índice,CSV_2024,
2024-03-26,Carrizal,ICOTRO,74.24956643122022,Índice,CSV_2024,
2024-03-27,Carrizal,ICA,75.40678519866891,Índice,CSV_2024,
2024-03-27,Carrizal,ICOMI,81.97838946694463,Índice,CSV_2024,
2024-03-27,Carrizal,ICOMO,61.56849437195604,Índice,CSV_2024,
2024-03-27,Carrizal,ICOSUS,79.78899030964045,Índice,CSV_2024,
2024-03-27,Carrizal,ICOpH,6.978030944889508,Índice,CSV_2024,
2024-03-27,Carrizal,ICOTRO,62.498431755446624,Índice,CSV_2024,
2024-03-28,Carrizal,ICA,93.74098739689964,Índice,CSV_2024,
2024-03-28,Carrizal,ICOMI,75.9175287666665,Índice,CSV_2024,
2024-03-28,Carrizal,ICOMO,64.81306684631437,Índice,CSV_2024,
2024-03-28,Carrizal,ICOSUS,91.2000944871714,Índice,CSV_2024,
2024-03-28,Carrizal,ICOpH,7.336636779517315,Índice,CSV_2024,
2024-03-28,Carrizal,ICOTRO,81.32090254837142,Índice,CSV_2024,
2024-03-29,Carrizal,ICA,77.48082948290408,Índice,CSV_2024,
2024-03-29,Carrizal,ICOMI,73.83407468654973,Índice,CSV_2024,
2024-03-29,Carrizal,ICOMO,66.95912126609969,Índice,CSV_2024,
2024-03-29,Carrizal,ICOSUS,79.00855738715958,Índice,CSV_2024,
2024-03-29,Carrizal,ICOpH,8.029563298113082,Índice,CSV_2024,
2024-03-29,Carrizal,ICOTRO,80.55102422405602,Índice,CSV_2024,
2024-03-30,Carrizal,ICA,87.24056411433327,Índice,CSV_2024,
2024-03-30,Carrizal,ICOMI,72.8453741324956,Índice,CSV_2024,
2024-03-30,Carrizal,ICOMO,72.83284443442126,Índice,CSV_2024,
2024-03-30,Carrizal,ICOSUS,80.3065998824897,Índice,CSV_2024,
2024-03-30,Carrizal,ICOpH,6.767615600039562,Índice,CSV_2024,
2024-03-30,Carrizal,ICOTRO,76.99971405412585,Índice,CSV_2024,
2024-01-01,Arnania,ICA,78.21000327306899,Índice,CSV_2024,
2024-01-01,Arnania,ICOMI,75.49749885628502,Índice,CSV_2024,
2024-01-01,Arnania,ICOMO,62.723418526345625,Índice,CSV_2024,
2024-01-01,Arnania,ICOSUS,79.79076202400519,Índice,CSV_2024,
2024-01-01,Arnania,ICOpH,8.48128438222255,Índice,CSV_2024,
2024-01-01,Arnania,ICOTRO,75.6192548408789,Índice,CSV_2024,
2024-01-02,Arnania,ICA,82.7708376026193,Índice,CSV_2024,
2024-01-02,Arnania,ICOMI,70.60793733044619,Índice,CSV_2024,
2024-01-02,Arnania,ICOMO,76.28620971739421,Índice,CSV_2024,
2024-01-02,Arnania,ICOSUS,83.96072273197211,Índice,CSV_2024,
2024-01-02,Arnania,ICOpH,7.6951224587761,Índice,CSV_2024,
2024-01-02,Arnania,ICOTRO,64.19861189182224,Índice,CSV_2024,
2024-01-03,Arnania,ICA,78.99826869496592,Índice,CSV_2024,
2024-01-03,Arnania,ICOMI,83.36211399429675,Índice,CSV_2024,
2024-01-03,Arnania,ICOMO,65.55295791354592,Índice,CSV_2024,
2024-01-03,Arnania,ICOSUS,70.26476506899218,Índice,CSV_2024,
2024-01-03,Arnania,ICOpH,7.044328257496272,Índice,CSV_2024,
2024-01-03,Arnania,ICOTRO,72.63126582232462,Índice,CSV_2024,
2024-01-04,Arnania,ICA,70.52742608582486,Índice,CSV_2024,
2024-01-04,Arnania,ICOMI,78.05825877843138,Índice,CSV_2024,
2024-01-04,Arnania,ICOMO,66.67841733645832,Índice,CSV_2024,
2024-01-04,Arnania,ICOSUS,77.48668437089022,Índice,CSV_2024,
2024-01-04,Arnania,ICOpH,7.628768561544804,Índice,CSV_2024,
2024-01-04,Arnania,ICOTRO,88.53743230835275,Índice,CSV_2024,
2024-01-05,Arnania,ICA,75.32379597958473,Índice,CSV_2024,
2024-01-05,Arnania,ICOMI,87.17105692956446,Índice,CSV_2024,
2024-01-05,Arnania,ICOMO,68.33665325787918,Índice,CSV_2024,
2024-01-05,Arnania,ICOSUS,83.45248451874491,Índice,CSV_2024,
2024-01-05,Arnania,ICOpH,7.0837874824961045,Índice,CSV_2024,
2024-01-05,Arnania,ICOTRO,71.58387623730829,Índice,CSV_2024,
2024-01-06,Arnania,ICA,76.5777352100707,Índice,CSV_2024,
2024-01-06,Arnania,ICOMI,72.41909077226182,Índice,CSV_2024,
2024-01-06,Arnania,ICOMO,66.47974892235064,Índice,CSV_2024,
2024-01-06,Arnania,ICOSUS,72.69028321438427,Índice,CSV_2024,
2024-01-06,Arnania,ICOpH,7.186058195569225,Índice,CSV_2024,
2024-01-06,Arnania,ICOTRO,63.168601371502746,Índice,CSV_2024,
2024-01-07,Arnania,ICA,94.58846753643292,Índice,CSV_2024,
2024-01-07,Arnania,ICOMI,87.51815381078475,Índice,CSV_2024,
2024-01-07,Arnania,ICOMO,72.4889503600979,Índice,CSV_2024,
2024-01-07,Arnania,ICOSUS,75.1654283290153,Índice,CSV_2024,
2024-01-07,Arnania,ICOpH,7.254400577462782,Índice,CSV_2024,
2024-01-07,Arnania,ICOTRO,84.05783493642794,Índice,CSV_2024,
2024-01-08,Arnania,ICA,86.2332960914578,Índice,CSV_2024,
2024-01-08,Arnania,ICOMI,66.7664223275735,Índice,CSV_2024,
2024-01-08,Arnania,ICOMO,79.56448405025819,Índice,CSV_2024,
2024-01-08,Arnania,ICOSUS,76.6290526042925,Índice,CSV_2024,
2024-01-08,Arnania,ICOpH,7.649525897457531,Índice,CSV_2024,
2024-01-08,Arnania,ICOTRO,79.22239143947348,Índice,CSV_2024,
2024-01-09,Arnania,ICA,75.81446745927366,Índice,CSV_2024,
2024-01-09,Arnania,ICOMI,79.41302499032524,Índice,CSV_2024,
2024-01-09,Arnania,ICOMO,71.84154124328121,Índice,CSV_2024,
2024-01-09,Arnania,ICOSUS,95.10125976844918,Índice,CSV_2024,
2024-01-09,Arnania,ICOpH,7.826777090056307,Índice,CSV_2024,
2024-01-09,Arnania,ICOTRO,76.46936984684044,Índice,CSV_2024,
2024-01-10,Arnania,ICA,82.79020132791308,Índice,CSV_2024,
2024-01-10,Arnania,ICOMI,78.84470894263974,Índice,CSV_2024,
2024-01-10,Arnania,ICOMO,67.97854533955127,Índice,CSV_2024,
2024-01-10,Arnania,ICOSUS,91.3301506202838,Índice,CSV_2024,
2024-01-10,Arnania,ICOpH,6.570550982732686,Índice,CSV_2024,
2024-01-10,Arnania,ICOTRO,69.53700337961104,Índice,CSV_2024,
2024-01-11,Arnania,ICA,95.89022689320434,Índice,CSV_2024,
2024-01-11,Arnania,ICOMI,83.7017867955932,Índice,CSV_2024,
2024-01-11,Arnania,ICOMO,63.337344586322,Índice,CSV_2024,
2024-01-11,Arnania,ICOSUS,73.56569158385112,Índice,CSV_2024,
2024-01-11,Arnania,ICOpH,8.203475624182651,Índice,CSV_2024,
2024-01-11,Arnania,ICOTRO,85.75973388580911,Índice,CSV_2024,
2024-01-12,Arnania,ICA,86.91021412688855,Índice,CSV_2024,
2024-01-12,Arnania,ICOMI,66.86172258708957,Índice,CSV_2024,
2024-01-12,Arnania,ICOMO,80.19163346322124,Índice,CSV_2024,
2024-01-12,Arnania,ICOSUS,90.1141059199157,Índice,CSV_2024,
2024-01-12,Arnania,ICOpH,7.849904259729281,Índice,CSV_2024,
2024-01-12,Arnania,ICOTRO,80.66490722029089,Índice,CSV_2024,
2024-01-13,Arnania,ICA,88.67279203173167,Índice,CSV_2024,
2024-01-13,Arnania,ICOMI,88.79737378093623,Índice,CSV_2024,
2024-01-13,Arnania,ICOMO,72.56893888984527,Índice,CSV_2024,
2024-01-13,Arnania,ICOSUS,72.90075234578687,Índice,CSV_2024,
2024-01-13,Arnania,ICOpH,8.229290991473988,Índice,CSV_2024,
2024-01-13,Arnania,ICOTRO,69.43803748238372,Índice,CSV_2024,
2024-01-14,Arnania,ICA,95.39925883471425,Índice,CSV_2024,
2024-01-14,Arnania,ICOMI,75.9245835212085,Índice,CSV_2024,
2024-01-14,Arnania,ICOMO,77.74204397400312,Índice,CSV_2024,
2024-01-14,Arnania,ICOSUS,92.869323907099,Índice,CSV_2024,
2024-01-14,Arnania,ICOpH,7.531243440793675,Índice,CSV_2024,
2024-01-14,Arnania,ICOTRO,86.34238164310526,Índice,CSV_2024,
2024-01-15,Arnania,ICA,85.26390103326607,Índice,CSV_2024,
2024-01-15,Arnania,ICOMI,84.44919869481622,Índice,CSV_2024,
2024-01-15,Arnania,ICOMO,74.46966868104228,Índice,CSV_2024,
2024-01-15,Arnania,ICOSUS,79.99138128973235,Índice,CSV_2024,
